REGION,FUEL,YEAR,VALUE
RE1,RESWSH_URB,2033,0.0
RE1,RESWSH_URB,2034,0.0
RE1,RESWSH_URB,2035,0.0
RE1,RESWSH_URB,2036,0.0
RE1,RESWSH_URB,2037,0.0
RE1,RESWSH_URB,2038,0.0
RE1,RESWSH_URB,2039,0.0
RE1,RESWSH_URB,2040,0.0
RE1,RESWSH_URB,2041,0.0
RE1,RESWSH_URB,2042,0.0
RE1,RESWSH_URB,2043,0.0
RE1,RESWSH_URB,2044,0.0
RE1,RESWSH_URB,2045,0.0
RE1,RESWSH_URB,2046,0.0
RE1,RESWSH_URB,2047,0.0
RE1,RESWSH_URB,2048,0.0
RE1,RESWSH_URB,2049,0.0
RE1,RESWSH_URB,2050,0.0
RE1,RESWSH_URB,2051,0.0
RE1,RESWSH_URB,2052,0.0
RE1,RESWSH_URB,2053,0.0
RE1,RESWSH_URB,2054,0.0
RE1,RESILU_URB,2022,0.0
RE1,RESILU_URB,2023,0.0
RE1,RESILU_URB,2024,0.0
RE1,RESILU_URB,2025,0.0
RE1,RESILU_URB,2026,0.0
RE1,RESILU_URB,2027,0.0
RE1,RESILU_URB,2028,0.0
RE1,RESILU_URB,2029,0.0
RE1,RESILU_URB,2030,0.0
RE1,RESILU_URB,2031,0.0
RE1,RESILU_URB,2032,0.0
RE1,RESILU_URB,2033,0.0
RE1,RESILU_URB,2034,0.0
RE1,RESILU_URB,2035,0.0
RE1,RESILU_URB,2036,0.0
RE1,RESILU_URB,2037,0.0
RE1,RESILU_URB,2038,0.0
RE1,RESILU_URB,2039,0.0
RE1,RESILU_URB,2040,0.0
RE1,RESILU_URB,2041,0.0
RE1,RESILU_URB,2042,0.0
RE1,RESILU_URB,2043,0.0
RE1,RESILU_URB,2044,0.0
RE1,RESILU_URB,2045,0.0
RE1,RESILU_URB,2046,0.0
RE1,RESILU_URB,2047,0.0
RE1,RESILU_URB,2048,0.0
RE1,RESILU_URB,2049,0.0
RE1,RESILU_URB,2050,0.0
RE1,RESILU_URB,2051,0.0
RE1,RESILU_URB,2052,0.0
RE1,RESILU_URB,2053,0.0
RE1,RESILU_URB,2054,0.0
RE1,RESOTH_URB,2022,0.0
RE1,RESOTH_URB,2023,0.0
RE1,RESOTH_URB,2024,0.0
RE1,RESOTH_URB,2025,0.0
RE1,RESOTH_URB,2026,0.0
RE1,RESOTH_URB,2027,0.0
RE1,RESOTH_URB,2028,0.0
RE1,RESOTH_URB,2029,0.0
RE1,RESOTH_URB,2030,0.0
RE1,RESOTH_URB,2031,0.0
RE1,RESOTH_URB,2032,0.0
RE1,RESOTH_URB,2033,0.0
RE1,RESOTH_URB,2034,0.0
RE1,RESOTH_URB,2035,0.0
RE1,RESOTH_URB,2036,0.0
RE1,RESOTH_URB,2037,0.0
RE1,RESOTH_URB,2038,0.0
RE1,RESOTH_URB,2039,0.0
RE1,RESOTH_URB,2040,0.0
RE1,RESOTH_URB,2041,0.0
RE1,RESOTH_URB,2042,0.0
RE1,RESOTH_URB,2043,0.0
RE1,RESOTH_URB,2044,0.0
RE1,RESOTH_URB,2045,0.0
RE1,RESOTH_URB,2046,0.0
RE1,RESOTH_URB,2047,0.0
RE1,RESOTH_URB,2048,0.0
RE1,RESOTH_URB,2049,0.0
RE1,RESOTH_URB,2050,0.0
RE1,RESOTH_URB,2051,0.0
RE1,RESOTH_URB,2052,0.0
RE1,RESOTH_URB,2053,0.0
RE1,RESOTH_URB,2054,0.0
RE1,NSEELC,2022,0.0
RE1,NSEELC,2023,0.0
RE1,NSEELC,2024,0.0
RE1,NSEELC,2025,0.0
RE1,NSEELC,2026,0.0
RE1,NSEELC,2027,0.0
RE1,NSEELC,2028,0.0
RE1,NSEELC,2029,0.0
RE1,NSEELC,2030,0.0
RE1,NSEELC,2031,0.0
RE1,NSEELC,2032,0.0
RE1,NSEELC,2033,0.0
RE1,NSEELC,2034,0.0
RE1,NSEELC,2035,0.0
RE1,NSEELC,2036,0.0
RE1,NSEELC,2037,0.0
RE1,NSEELC,2038,0.0
RE1,NSEELC,2039,0.0
RE1,NSEELC,2040,0.0
RE1,NSEELC,2041,0.0
RE1,NSEELC,2042,0.0
RE1,NSEELC,2043,0.0
RE1,NSEELC,2044,0.0
RE1,NSEELC,2045,0.0
RE1,NSEELC,2046,0.0
RE1,NSEELC,2047,0.0
RE1,NSEELC,2048,0.0
RE1,NSEELC,2049,0.0
RE1,NSEELC,2050,0.0
RE1,NSEELC,2051,0.0
RE1,NSEELC,2052,0.0
RE1,NSEELC,2053,0.0
RE1,NSEELC,2054,0.0
RE1,AGFHEA,2022,0.0
RE1,AGFHEA,2023,0.0
RE1,AGFHEA,2024,0.0
RE1,AGFHEA,2025,0.0
RE1,AGFHEA,2026,0.0
RE1,AGFHEA,2027,0.0
RE1,AGFHEA,2028,0.0
RE1,AGFHEA,2029,0.0
RE1,AGFHEA,2030,0.0
RE1,AGFHEA,2031,0.0
RE1,AGFHEA,2032,0.0
RE1,AGFHEA,2033,0.0
RE1,AGFHEA,2034,0.0
RE1,AGFHEA,2035,0.0
RE1,AGFHEA,2036,0.0
RE1,AGFHEA,2037,0.0
RE1,AGFHEA,2038,0.0
RE1,AGFHEA,2039,0.0
RE1,AGFHEA,2040,0.0
RE1,AGFHEA,2041,0.0
RE1,AGFHEA,2042,0.0
RE1,AGFHEA,2043,0.0
RE1,AGFHEA,2044,0.0
RE1,AGFHEA,2045,0.0
RE1,AGFHEA,2046,0.0
RE1,AGFHEA,2047,0.0
RE1,AGFHEA,2048,0.0
RE1,AGFHEA,2049,0.0
RE1,AGFHEA,2050,0.0
RE1,AGFHEA,2051,0.0
RE1,AGFHEA,2052,0.0
RE1,AGFHEA,2053,0.0
RE1,AGFHEA,2054,0.0
RE1,TRABUS,2022,0.0
RE1,TRABUS,2023,0.0
RE1,TRABUS,2024,0.0
RE1,TRABUS,2025,0.0
RE1,TRABUS,2026,0.0
RE1,TRABUS,2027,0.0
RE1,TRABUS,2028,0.0
RE1,TRABUS,2029,0.0
RE1,TRABUS,2030,0.0
RE1,TRABUS,2031,0.0
RE1,TRABUS,2032,0.0
RE1,TRABUS,2033,0.0
RE1,TRABUS,2034,0.0
RE1,TRABUS,2035,0.0
RE1,TRABUS,2036,0.0
RE1,TRABUS,2037,0.0
RE1,TRABUS,2038,0.0
RE1,TRABUS,2039,0.0
RE1,TRABUS,2040,0.0
RE1,TRABUS,2041,0.0
RE1,TRABUS,2042,0.0
RE1,TRABUS,2043,0.0
RE1,TRABUS,2044,0.0
RE1,TRABUS,2045,0.0
RE1,TRABUS,2046,0.0
RE1,TRABUS,2047,0.0
RE1,TRABUS,2048,0.0
RE1,TRABUS,2049,0.0
RE1,TRABUS,2050,0.0
RE1,TRABUS,2051,0.0
RE1,TRABUS,2052,0.0
RE1,TRABUS,2053,0.0
RE1,TRABUS,2054,0.0
RE1,TERCLIM,2022,0.0
RE1,TERCLIM,2023,0.0
RE1,TERCLIM,2024,0.0
RE1,TERCLIM,2025,0.0
RE1,TERCLIM,2026,0.0
RE1,TERCLIM,2027,0.0
RE1,TERCLIM,2028,0.0
RE1,TERCLIM,2029,0.0
RE1,TERCLIM,2030,0.0
RE1,TERCLIM,2031,0.0
RE1,TERCLIM,2032,0.0
RE1,TERCLIM,2033,0.0
RE1,TERCLIM,2034,0.0
RE1,TERCLIM,2035,0.0
RE1,TERCLIM,2036,0.0
RE1,TERCLIM,2037,0.0
RE1,TERCLIM,2038,0.0
RE1,TERCLIM,2039,0.0
RE1,TERCLIM,2040,0.0
RE1,TERCLIM,2041,0.0
RE1,TERCLIM,2042,0.0
RE1,TERCLIM,2043,0.0
RE1,TERCLIM,2044,0.0
RE1,TERCLIM,2045,0.0
RE1,TERCLIM,2046,0.0
RE1,TERCLIM,2047,0.0
RE1,TERCLIM,2048,0.0
RE1,TERCLIM,2049,0.0
RE1,TERCLIM,2050,0.0
RE1,TERCLIM,2051,0.0
RE1,TERCLIM,2052,0.0
RE1,TERCLIM,2053,0.0
RE1,TERCLIM,2054,0.0
RE1,AGFELC,2022,0.0
RE1,AGFELC,2023,0.0
RE1,AGFELC,2024,0.0
RE1,AGFELC,2025,0.0
RE1,AGFELC,2026,0.0
RE1,AGFELC,2027,0.0
RE1,AGFELC,2028,0.0
RE1,AGFELC,2029,0.0
RE1,AGFELC,2030,0.0
RE1,AGFELC,2031,0.0
RE1,AGFELC,2032,0.0
RE1,AGFELC,2033,0.0
RE1,AGFELC,2034,0.0
RE1,AGFELC,2035,0.0
RE1,AGFELC,2036,0.0
RE1,AGFELC,2037,0.0
RE1,AGFELC,2038,0.0
RE1,AGFELC,2039,0.0
RE1,AGFELC,2040,0.0
RE1,AGFELC,2041,0.0
RE1,AGFELC,2042,0.0
RE1,AGFELC,2043,0.0
RE1,AGFELC,2044,0.0
RE1,AGFELC,2045,0.0
RE1,AGFELC,2046,0.0
RE1,AGFELC,2047,0.0
RE1,AGFELC,2048,0.0
RE1,AGFELC,2049,0.0
RE1,AGFELC,2050,0.0
RE1,AGFELC,2051,0.0
RE1,AGFELC,2052,0.0
RE1,AGFELC,2053,0.0
RE1,AGFELC,2054,0.0
RE1,TRAAVI,2022,0.0
RE1,TRAAVI,2023,0.0
RE1,TRAAVI,2024,0.0
RE1,TRAAVI,2025,0.0
RE1,TRAAVI,2026,0.0
RE1,TRAAVI,2027,0.0
RE1,TRAAVI,2028,0.0
RE1,TRAAVI,2029,0.0
RE1,TRAAVI,2030,0.0
RE1,TRAAVI,2031,0.0
RE1,TRAAVI,2032,0.0
RE1,TRAAVI,2033,0.0
RE1,TRAAVI,2034,0.0
RE1,TRAAVI,2035,0.0
RE1,TRAAVI,2036,0.0
RE1,TRAAVI,2037,0.0
RE1,TRAAVI,2038,0.0
RE1,TRAAVI,2039,0.0
RE1,TRAAVI,2040,0.0
RE1,TRAAVI,2041,0.0
RE1,TRAAVI,2042,0.0
RE1,TRAAVI,2043,0.0
RE1,TRAAVI,2044,0.0
RE1,TRAAVI,2045,0.0
RE1,TRAAVI,2046,0.0
RE1,TRAAVI,2047,0.0
RE1,TRAAVI,2048,0.0
RE1,TRAAVI,2049,0.0
RE1,TRAAVI,2050,0.0
RE1,TRAAVI,2051,0.0
RE1,TRAAVI,2052,0.0
RE1,TRAAVI,2053,0.0
RE1,TRAAVI,2054,0.0
RE1,TRALPV,2022,0.0
RE1,TRALPV,2023,0.0
RE1,TRALPV,2024,0.0
RE1,TRALPV,2025,0.0
RE1,TRALPV,2026,0.0
RE1,TRALPV,2027,0.0
RE1,TRALPV,2028,0.0
RE1,TRALPV,2029,0.0
RE1,TRALPV,2030,0.0
RE1,TRALPV,2031,0.0
RE1,TRALPV,2032,0.0
RE1,TRALPV,2033,0.0
RE1,TRALPV,2034,0.0
RE1,TRALPV,2035,0.0
RE1,TRALPV,2036,0.0
RE1,TRALPV,2037,0.0
RE1,TRALPV,2038,0.0
RE1,TRALPV,2039,0.0
RE1,TRALPV,2040,0.0
RE1,TRALPV,2041,0.0
RE1,TRALPV,2042,0.0
RE1,TRALPV,2043,0.0
RE1,TRALPV,2044,0.0
RE1,TRALPV,2045,0.0
RE1,TRALPV,2046,0.0
RE1,TRALPV,2047,0.0
RE1,TRALPV,2048,0.0
RE1,TRALPV,2049,0.0
RE1,TRALPV,2050,0.0
RE1,TRALPV,2051,0.0
RE1,TRALPV,2052,0.0
RE1,TRALPV,2053,0.0
RE1,TRALPV,2054,0.0
RE1,TRAFWD,2022,0.0
RE1,TRAFWD,2023,0.0
RE1,TRAFWD,2024,0.0
RE1,TRAFWD,2025,0.0
RE1,TRAFWD,2026,0.0
RE1,TRAFWD,2027,0.0
RE1,TRAFWD,2028,0.0
RE1,TRAFWD,2029,0.0
RE1,TRAFWD,2030,0.0
RE1,TRAFWD,2031,0.0
RE1,TRAFWD,2032,0.0
RE1,TRAFWD,2033,0.0
RE1,TRAFWD,2034,0.0
RE1,TRAFWD,2035,0.0
RE1,TRAFWD,2036,0.0
RE1,TRAFWD,2037,0.0
RE1,TRAFWD,2038,0.0
RE1,TRAFWD,2039,0.0
RE1,TRAFWD,2040,0.0
RE1,TRAFWD,2041,0.0
RE1,TRAFWD,2042,0.0
RE1,TRAFWD,2043,0.0
RE1,TRAFWD,2044,0.0
RE1,TRAFWD,2045,0.0
RE1,TRAFWD,2046,0.0
RE1,TRAFWD,2047,0.0
RE1,TRAFWD,2048,0.0
RE1,TRAFWD,2049,0.0
RE1,TRAFWD,2050,0.0
RE1,TRAFWD,2051,0.0
RE1,TRAFWD,2052,0.0
RE1,TRAFWD,2053,0.0
RE1,TRAFWD,2054,0.0
RE1,TRATCK,2022,0.0
RE1,TRATCK,2023,0.0
RE1,TRATCK,2024,0.0
RE1,TRATCK,2025,0.0
RE1,TRATCK,2026,0.0
RE1,TRATCK,2027,0.0
RE1,TRATCK,2028,0.0
RE1,TRATCK,2029,0.0
RE1,TRATCK,2030,0.0
RE1,TRATCK,2031,0.0
RE1,TRATCK,2032,0.0
RE1,TRATCK,2033,0.0
RE1,TRATCK,2034,0.0
RE1,TRATCK,2035,0.0
RE1,TRATCK,2036,0.0
RE1,TRATCK,2037,0.0
RE1,TRATCK,2038,0.0
RE1,TRATCK,2039,0.0
RE1,TRATCK,2040,0.0
RE1,TRATCK,2041,0.0
RE1,TRATCK,2042,0.0
RE1,TRATCK,2043,0.0
RE1,TRATCK,2044,0.0
RE1,TRATCK,2045,0.0
RE1,TRATCK,2046,0.0
RE1,TRATCK,2047,0.0
RE1,TRATCK,2048,0.0
RE1,TRATCK,2049,0.0
RE1,TRATCK,2050,0.0
RE1,TRATCK,2051,0.0
RE1,TRATCK,2052,0.0
RE1,TRATCK,2053,0.0
RE1,TRATCK,2054,0.0
RE1,TRAMTC,2022,0.0
RE1,TRAMTC,2023,0.0
RE1,TRAMTC,2024,0.0
RE1,TRAMTC,2025,0.0
RE1,TRAMTC,2026,0.0
RE1,TRAMTC,2027,0.0
RE1,TRAMTC,2028,0.0
RE1,TRAMTC,2029,0.0
RE1,TRAMTC,2030,0.0
RE1,TRAMTC,2031,0.0
RE1,TRAMTC,2032,0.0
RE1,TRAMTC,2033,0.0
RE1,TRAMTC,2034,0.0
RE1,TRAMTC,2035,0.0
RE1,TRAMTC,2036,0.0
RE1,TRAMTC,2037,0.0
RE1,TRAMTC,2038,0.0
RE1,TRAMTC,2039,0.0
RE1,TRAMTC,2040,0.0
RE1,TRAMTC,2041,0.0
RE1,TRAMTC,2042,0.0
RE1,TRAMTC,2043,0.0
RE1,TRAMTC,2044,0.0
RE1,TRAMTC,2045,0.0
RE1,TRAMTC,2046,0.0
RE1,TRAMTC,2047,0.0
RE1,TRAMTC,2048,0.0
RE1,TRAMTC,2049,0.0
RE1,TRAMTC,2050,0.0
RE1,TRAMTC,2051,0.0
RE1,TRAMTC,2052,0.0
RE1,TRAMTC,2053,0.0
RE1,TRAMTC,2054,0.0
RE1,TRAMET,2022,0.0
RE1,TRAMET,2023,0.0
RE1,TRAMET,2024,0.0
RE1,TRAMET,2025,0.0
RE1,TRAMET,2026,0.0
RE1,TRAMET,2027,0.0
RE1,TRAMET,2028,0.0
RE1,TRAMET,2029,0.0
RE1,TRAMET,2030,0.0
RE1,TRAMET,2031,0.0
RE1,TRAMET,2032,0.0
RE1,TRAMET,2033,0.0
RE1,TRAMET,2034,0.0
RE1,TRAMET,2035,0.0
RE1,TRAMET,2036,0.0
RE1,TRAMET,2037,0.0
RE1,TRAMET,2038,0.0
RE1,TRAMET,2039,0.0
RE1,TRAMET,2040,0.0
RE1,TRAMET,2041,0.0
RE1,TRAMET,2042,0.0
RE1,TRAMET,2043,0.0
RE1,TRAMET,2044,0.0
RE1,TRAMET,2045,0.0
RE1,TRAMET,2046,0.0
RE1,TRAMET,2047,0.0
RE1,TRAMET,2048,0.0
RE1,TRAMET,2049,0.0
RE1,TRAMET,2050,0.0
RE1,TRAMET,2051,0.0
RE1,TRAMET,2052,0.0
RE1,TRAMET,2053,0.0
RE1,TRAMET,2054,0.0
RE1,TRAMRT,2022,0.0
RE1,TRAMRT,2023,0.0
RE1,TRAMRT,2024,0.0
RE1,TRAMRT,2025,0.0
RE1,TRAMRT,2026,0.0
RE1,TRAMRT,2027,0.0
RE1,TRAMRT,2028,0.0
RE1,TRAMRT,2029,0.0
RE1,TRAMRT,2030,0.0
RE1,TRAMRT,2031,0.0
RE1,TRAMRT,2032,0.0
RE1,TRAMRT,2033,0.0
RE1,TRAMRT,2034,0.0
RE1,TRAMRT,2035,0.0
RE1,TRAMRT,2036,0.0
RE1,TRAMRT,2037,0.0
RE1,TRAMRT,2038,0.0
RE1,TRAMRT,2039,0.0
RE1,TRAMRT,2040,0.0
RE1,TRAMRT,2041,0.0
RE1,TRAMRT,2042,0.0
RE1,TRAMRT,2043,0.0
RE1,TRAMRT,2044,0.0
RE1,TRAMRT,2045,0.0
RE1,TRAMRT,2046,0.0
RE1,TRAMRT,2047,0.0
RE1,TRAMRT,2048,0.0
RE1,TRAMRT,2049,0.0
RE1,TRAMRT,2050,0.0
RE1,TRAMRT,2051,0.0
RE1,TRAMRT,2052,0.0
RE1,TRAMRT,2053,0.0
RE1,TRAMRT,2054,0.0
RE1,TRARVT,2022,0.0
RE1,TRARVT,2023,0.0
RE1,TRARVT,2024,0.0
RE1,TRARVT,2025,0.0
RE1,TRARVT,2026,0.0
RE1,TRARVT,2027,0.0
RE1,TRARVT,2028,0.0
RE1,TRARVT,2029,0.0
RE1,TRARVT,2030,0.0
RE1,TRARVT,2031,0.0
RE1,TRARVT,2032,0.0
RE1,TRARVT,2033,0.0
RE1,TRARVT,2034,0.0
RE1,TRARVT,2035,0.0
RE1,TRARVT,2036,0.0
RE1,TRARVT,2037,0.0
RE1,TRARVT,2038,0.0
RE1,TRARVT,2039,0.0
RE1,TRARVT,2040,0.0
RE1,TRARVT,2041,0.0
RE1,TRARVT,2042,0.0
RE1,TRARVT,2043,0.0
RE1,TRARVT,2044,0.0
RE1,TRARVT,2045,0.0
RE1,TRARVT,2046,0.0
RE1,TRARVT,2047,0.0
RE1,TRARVT,2048,0.0
RE1,TRARVT,2049,0.0
RE1,TRARVT,2050,0.0
RE1,TRARVT,2051,0.0
RE1,TRARVT,2052,0.0
RE1,TRARVT,2053,0.0
RE1,TRARVT,2054,0.0
RE1,CYRDSL,2022,0.0
RE1,CYRDSL,2023,0.0
RE1,CYRDSL,2024,0.0
RE1,CYRDSL,2025,0.0
RE1,CYRDSL,2026,0.0
RE1,CYRDSL,2027,0.0
RE1,CYRDSL,2028,0.0
RE1,CYRDSL,2029,0.0
RE1,CYRDSL,2030,0.0
RE1,CYRDSL,2031,0.0
RE1,CYRDSL,2032,0.0
RE1,CYRDSL,2033,0.0
RE1,CYRDSL,2034,0.0
RE1,CYRDSL,2035,0.0
RE1,CYRDSL,2036,0.0
RE1,CYRDSL,2037,0.0
RE1,CYRDSL,2038,0.0
RE1,CYRDSL,2039,0.0
RE1,CYRDSL,2040,0.0
RE1,CYRDSL,2041,0.0
RE1,CYRDSL,2042,0.0
RE1,CYRDSL,2043,0.0
RE1,CYRDSL,2044,0.0
RE1,CYRDSL,2045,0.0
RE1,CYRDSL,2046,0.0
RE1,CYRDSL,2047,0.0
RE1,CYRDSL,2048,0.0
RE1,CYRDSL,2049,0.0
RE1,CYRDSL,2050,0.0
RE1,CYRDSL,2051,0.0
RE1,CYRDSL,2052,0.0
RE1,CYRDSL,2053,0.0
RE1,CYRDSL,2054,0.0
RE1,CYRGSL,2022,0.0
RE1,CYRGSL,2023,0.0
RE1,CYRGSL,2024,0.0
RE1,CYRGSL,2025,0.0
RE1,CYRGSL,2026,0.0
RE1,CYRGSL,2027,0.0
RE1,CYRGSL,2028,0.0
RE1,CYRGSL,2029,0.0
RE1,CYRGSL,2030,0.0
RE1,CYRGSL,2031,0.0
RE1,CYRGSL,2032,0.0
RE1,CYRGSL,2033,0.0
RE1,CYRGSL,2034,0.0
RE1,CYRGSL,2035,0.0
RE1,CYRGSL,2036,0.0
RE1,CYRGSL,2037,0.0
RE1,CYRGSL,2038,0.0
RE1,CYRGSL,2039,0.0
RE1,CYRGSL,2040,0.0
RE1,CYRGSL,2041,0.0
RE1,CYRGSL,2042,0.0
RE1,CYRGSL,2043,0.0
RE1,CYRGSL,2044,0.0
RE1,CYRGSL,2045,0.0
RE1,CYRGSL,2046,0.0
RE1,CYRGSL,2047,0.0
RE1,CYRGSL,2048,0.0
RE1,CYRGSL,2049,0.0
RE1,CYRGSL,2050,0.0
RE1,CYRGSL,2051,0.0
RE1,CYRGSL,2052,0.0
RE1,CYRGSL,2053,0.0
RE1,CYRGSL,2054,0.0
RE1,CYRLPG,2022,0.0
RE1,CYRLPG,2023,0.0
RE1,CYRLPG,2024,0.0
RE1,CYRLPG,2025,0.0
RE1,CYRLPG,2026,0.0
RE1,CYRLPG,2027,0.0
RE1,CYRLPG,2028,0.0
RE1,CYRLPG,2029,0.0
RE1,CYRLPG,2030,0.0
RE1,CYRLPG,2031,0.0
RE1,CYRLPG,2032,0.0
RE1,CYRLPG,2033,0.0
RE1,CYRLPG,2034,0.0
RE1,CYRLPG,2035,0.0
RE1,CYRLPG,2036,0.0
RE1,CYRLPG,2037,0.0
RE1,CYRLPG,2038,0.0
RE1,CYRLPG,2039,0.0
RE1,CYRLPG,2040,0.0
RE1,CYRLPG,2041,0.0
RE1,CYRLPG,2042,0.0
RE1,CYRLPG,2043,0.0
RE1,CYRLPG,2044,0.0
RE1,CYRLPG,2045,0.0
RE1,CYRLPG,2046,0.0
RE1,CYRLPG,2047,0.0
RE1,CYRLPG,2048,0.0
RE1,CYRLPG,2049,0.0
RE1,CYRLPG,2050,0.0
RE1,CYRLPG,2051,0.0
RE1,CYRLPG,2052,0.0
RE1,CYRLPG,2053,0.0
RE1,CYRLPG,2054,0.0
RE1,CYRELC,2022,0.0
RE1,CYRELC,2023,0.0
RE1,CYRELC,2024,0.0
RE1,CYRELC,2025,0.0
RE1,CYRELC,2026,0.0
RE1,CYRELC,2027,0.0
RE1,CYRELC,2028,0.0
RE1,CYRELC,2029,0.0
RE1,CYRELC,2030,0.0
RE1,CYRELC,2031,0.0
RE1,CYRELC,2032,0.0
RE1,CYRELC,2033,0.0
RE1,CYRELC,2034,0.0
RE1,CYRELC,2035,0.0
RE1,CYRELC,2036,0.0
RE1,CYRELC,2037,0.0
RE1,CYRELC,2038,0.0
RE1,CYRELC,2039,0.0
RE1,CYRELC,2040,0.0
RE1,CYRELC,2041,0.0
RE1,CYRELC,2042,0.0
RE1,CYRELC,2043,0.0
RE1,CYRELC,2044,0.0
RE1,CYRELC,2045,0.0
RE1,CYRELC,2046,0.0
RE1,CYRELC,2047,0.0
RE1,CYRELC,2048,0.0
RE1,CYRELC,2049,0.0
RE1,CYRELC,2050,0.0
RE1,CYRELC,2051,0.0
RE1,CYRELC,2052,0.0
RE1,CYRELC,2053,0.0
RE1,CYRELC,2054,0.0
RE1,BAG,2022,0.0
RE1,BAG,2023,0.0
RE1,BAG,2024,0.0
RE1,BAG,2025,0.0
RE1,BAG,2026,0.0
RE1,BAG,2027,0.0
RE1,BAG,2028,0.0
RE1,BAG,2029,0.0
RE1,BAG,2030,0.0
RE1,BAG,2031,0.0
RE1,BAG,2032,0.0
RE1,BAG,2033,0.0
RE1,BAG,2034,0.0
RE1,BAG,2035,0.0
RE1,BAG,2036,0.0
RE1,BAG,2037,0.0
RE1,BAG,2038,0.0
RE1,BAG,2039,0.0
RE1,BAG,2040,0.0
RE1,BAG,2041,0.0
RE1,BAG,2042,0.0
RE1,BAG,2043,0.0
RE1,BAG,2044,0.0
RE1,BAG,2045,0.0
RE1,BAG,2046,0.0
RE1,BAG,2047,0.0
RE1,BAG,2048,0.0
RE1,BAG,2049,0.0
RE1,BAG,2050,0.0
RE1,BAG,2051,0.0
RE1,BAG,2052,0.0
RE1,BAG,2053,0.0
RE1,BAG,2054,0.0
RE1,WOO,2022,0.0
RE1,WOO,2023,0.0
RE1,WOO,2024,0.0
RE1,WOO,2025,0.0
RE1,WOO,2026,0.0
RE1,WOO,2027,0.0
RE1,WOO,2028,0.0
RE1,WOO,2029,0.0
RE1,WOO,2030,0.0
RE1,WOO,2031,0.0
RE1,WOO,2032,0.0
RE1,WOO,2033,0.0
RE1,WOO,2034,0.0
RE1,WOO,2035,0.0
RE1,WOO,2036,0.0
RE1,WOO,2037,0.0
RE1,WOO,2038,0.0
RE1,WOO,2039,0.0
RE1,WOO,2040,0.0
RE1,WOO,2041,0.0
RE1,WOO,2042,0.0
RE1,WOO,2043,0.0
RE1,WOO,2044,0.0
RE1,WOO,2045,0.0
RE1,WOO,2046,0.0
RE1,WOO,2047,0.0
RE1,WOO,2048,0.0
RE1,WOO,2049,0.0
RE1,WOO,2050,0.0
RE1,WOO,2051,0.0
RE1,WOO,2052,0.0
RE1,WOO,2053,0.0
RE1,WOO,2054,0.0
RE1,WAS,2022,0.0
RE1,WAS,2023,0.0
RE1,WAS,2024,0.0
RE1,WAS,2025,0.0
RE1,WAS,2026,0.0
RE1,WAS,2027,0.0
RE1,WAS,2028,0.0
RE1,WAS,2029,0.0
RE1,WAS,2030,0.0
RE1,WAS,2031,0.0
RE1,WAS,2032,0.0
RE1,WAS,2033,0.0
RE1,WAS,2034,0.0
RE1,WAS,2035,0.0
RE1,WAS,2036,0.0
RE1,WAS,2037,0.0
RE1,WAS,2038,0.0
RE1,WAS,2039,0.0
RE1,WAS,2040,0.0
RE1,WAS,2041,0.0
RE1,WAS,2042,0.0
RE1,WAS,2043,0.0
RE1,WAS,2044,0.0
RE1,WAS,2045,0.0
RE1,WAS,2046,0.0
RE1,WAS,2047,0.0
RE1,WAS,2048,0.0
RE1,WAS,2049,0.0
RE1,WAS,2050,0.0
RE1,WAS,2051,0.0
RE1,WAS,2052,0.0
RE1,WAS,2053,0.0
RE1,WAS,2054,0.0
RE1,DAM,2022,0.0
RE1,DAM,2023,0.0
RE1,DAM,2024,0.0
RE1,DAM,2025,0.0
RE1,DAM,2026,0.0
RE1,DAM,2027,0.0
RE1,DAM,2028,0.0
RE1,DAM,2029,0.0
RE1,DAM,2030,0.0
RE1,DAM,2031,0.0
RE1,DAM,2032,0.0
RE1,DAM,2033,0.0
RE1,DAM,2034,0.0
RE1,DAM,2035,0.0
RE1,DAM,2036,0.0
RE1,DAM,2037,0.0
RE1,DAM,2038,0.0
RE1,DAM,2039,0.0
RE1,DAM,2040,0.0
RE1,DAM,2041,0.0
RE1,DAM,2042,0.0
RE1,DAM,2043,0.0
RE1,DAM,2044,0.0
RE1,DAM,2045,0.0
RE1,DAM,2046,0.0
RE1,DAM,2047,0.0
RE1,DAM,2048,0.0
RE1,DAM,2049,0.0
RE1,DAM,2050,0.0
RE1,DAM,2051,0.0
RE1,DAM,2052,0.0
RE1,DAM,2053,0.0
RE1,DAM,2054,0.0
RE1,ROR,2022,0.0
RE1,ROR,2023,0.0
RE1,ROR,2024,0.0
RE1,ROR,2025,0.0
RE1,ROR,2026,0.0
RE1,ROR,2027,0.0
RE1,ROR,2028,0.0
RE1,ROR,2029,0.0
RE1,ROR,2030,0.0
RE1,ROR,2031,0.0
RE1,ROR,2032,0.0
RE1,ROR,2033,0.0
RE1,ROR,2034,0.0
RE1,ROR,2035,0.0
RE1,ROR,2036,0.0
RE1,ROR,2037,0.0
RE1,ROR,2038,0.0
RE1,ROR,2039,0.0
RE1,ROR,2040,0.0
RE1,ROR,2041,0.0
RE1,ROR,2042,0.0
RE1,ROR,2043,0.0
RE1,ROR,2044,0.0
RE1,ROR,2045,0.0
RE1,ROR,2046,0.0
RE1,ROR,2047,0.0
RE1,ROR,2048,0.0
RE1,ROR,2049,0.0
RE1,ROR,2050,0.0
